nomem_encr,cntry.orig,gp.orig,origin,lang.r2,eco.d1,gov.d1,dem.d1,msg.d1,c.eco.d1,c.gov.d1,c.dem..d1,c.msg.d1,eco.posneg,dem.posneg,prl.d1,pol.d1,par.d1,led.d1,c.prl.d1,c.pol.d1,c.par.d1,c.led.d1,polintrst,d.ethnic,d.national,d.relig,d.lang,d.origin,d.age,d.gender,d.sex,d.disable,o.ethnic,o.national,o.relig,o.lang,o.orig,o.age,o.gender,o.sex,o.disable,o.other,conflict,opposition,identity,blend,language,scndlang,lang.job,lang.job.na,lang.friends,lang.friends.na,lang.home,lang.home.na,lang.mother,lang.mother.na,lang.father,lang.father.na,write.d,read.d,speak.d,listen.d,language2,write2,read2,speak2,listen2,cntry.orig2,eco.d2,gov.d2,dem.d2,msg.d2,c.eco.d2,c.gov.d2,c.dem.d2,c.msg.d2,eco.posneg2,dem.posneg2,prl.d2,pol.d2,par.d2,led.d2,c.prl.d2,c.pol.d2,c.par.d2,c.led.d2,polintrst2,d.ethnic2,d.national2,d.relig2,d.lang2,d.orig2,d.age2,d.gender2,d.sex2,d.disable2,o2.ethnic,o2.national,o2.relig,o2.lang,o2.orig,o2.age,o2.gender,o2.sex,o2.disable,o2.other,conflict2,opposition2,identity2,blend2,eco.o,gov.o,dem.o,msg.o,c.eco.o,c.gov.o,c.dem.o,c.msg.o,eco.posneg3,dem.posneg3,trst.parl3,trst.police3,trst.polpar3,trst.leader3,c.prl.o,c.pol.o,c.par.o,c.led.o,polintrst3,d.ethnic3,d.national3,d.relig3,d.lang3,d.orig3,d.age3,d.gender3,d.sex3,d.disable3,o.ethnic3,o.national3,o.relig3,o.lang3,o.origin3,o.age3,o.gender3,o.sex3,o.disable3,o.other3,conflict3,opposition3,identity3,blend3,Round,d.other,d.other2,d.other3,r2r3,gp2
841925,"South Africa, first or second generation","First generation non-Dutch, non-western origins",,English,5,3,6,4,7,8,6,6,5,5,4,4,3,5,7,7,8,5,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,6,0,7,0,English,,Dutch,,English,,English,,English,,English,,8,10,10,10,Engels,10,10,10,10,"South Africa, first or second generation",2,2,5,5,10,10,5,5,5,5,2,2,2,3,10,10,10,8,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,5,5,0,7,7,6,7,10,10,10,7,5,5,2,2,2,2,10,7,8,5,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,6,5,5,5,1,,,,R2R3,Other
842062,The Netherlands,autochthonous origins,,,4,4,6,6,5,7,3,5,4,4,4,4,6,6,7,2,5,7,3,2,2,2,2,2,1,2,2,2,,,,,,4,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,13,,13,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
842083,"Indonesia, first or second generation","Second generation non-Dutch, western origins",,,4,7,4,8,7,7,2,5,8,5,7,8,5,5,2,2,7,5,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,0,3,8,4,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,13,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
842187,The Netherlands,autochthonous origins,,,0,6,7,7,7,6,2,2,4,6,6,6,6,6,7,8,6,7,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
842190,,,,,8,6,9,7,6,4,1,2,5,5,8,9,8,8,3,3,4,3,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,9,10,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
842211,"Other non-Western origin, first or second generation","First generation non-Dutch, non-western origins",,,0,0,0,0,10,10,10,10,0,0,0,0,0,0,10,10,10,10,5,2,2,2,2,2,2,2,2,2,,,,,,,,,,,10,0,10,0,Dutch,,Dutch,,Dutch,,Dutch,,13,,13,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
842306,"Morocco, first or second generation","First generation non-Dutch, non-western origins",,,5,6,6,6,7,6,6,6,6,5,6,6,5,5,5,7,7,5,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
842364,"Suriname, first or second generation","Second generation non-Dutch, non-western origins",,,3,3,7,6,7,7,3,5,2,5,5,4,4,4,7,8,6,5,1,1,2,2,2,2,2,2,2,2,3,,,,,,,,,,5,5,8,3,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,8,8,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
842456,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,,0,0,0,0,10,10,10,0,0,0,0,6,0,0,10,10,10,10,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,10,0,0,0,Dutch,,Dutch,,Dutch,,English,,Dutch,,Dutch,,10,10,10,10,Engels,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
842471,"Other Western origin, first or second generation","First generation non-Dutch, western origins",,English,3,1,3,10,8,8,8,0,5,5,3,5,3,5,8,8,8,0,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,4,8,9,9,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,English,,10,10,10,10,Engels,6,9,9,10,"Other Western origin, first or second generation",4,2,3,8,8,8,8,2,5,3,3,4,4,5,8,9,8,5,2,2,2,2,2,2,1,2,2,2,,,,,,3,,,,,0,8,10,10,4,2,2,8,8,8,8,0,3,3,3,4,3,5,8,8,8,5,2,2,2,2,2,2,1,2,2,2,,,,,,2,,,,,2,9,10,10,1,,,,R2R3,Other
842498,The Netherlands,autochthonous origins,,English,3,8,9,8,8,2,0,2,5,5,10,8,8,8,1,3,5,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,English,,Dutch,,Dutch,,10,10,10,10,Engels,8,9,8,8,The Netherlands,5,7,8,,7,2,2,,5,8,9,9,8,,2,5,2,,1,2,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,7,8,8,,2,2,2,,5,8,9,9,8,,2,2,2,,1,2,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Other
842654,The Netherlands,autochthonous origins,,Dutch,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,5,5,6,6,,,,,,The Netherlands,5,5,5,6,5,5,6,5,5,5,5,5,5,5,7,5,6,6,5,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Dutch
842739,The Netherlands,autochthonous origins,,Dutch,4,4,7,5,6,5,2,5,5,7,6,8,6,7,4,4,7,7,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,10,10,10,10,,,,,,The Netherlands,6,7,9,7,6,6,2,5,3,5,7,9,7,7,5,4,5,3,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,6,7,9,7,6,4,2,5,4,5,7,9,7,7,4,4,4,4,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Dutch
842770,The Netherlands,autochthonous origins,,Dutch,0,0,3,5,8,10,8,5,2,3,1,1,1,1,9,9,9,9,4,2,2,2,2,1,1,1,2,2,,,,,1,3,3,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,13,,5,7,7,7,,,,,,The Netherlands,3,3,5,5,8,8,3,8,2,7,3,2,2,2,8,9,7,9,3,2,2,2,2,1,1,2,2,2,,,,,3,4,,,,,,,,,2,3,6,4,8,8,4,5,2,6,2,2,2,2,8,9,8,6,3,2,2,2,2,1,1,2,2,2,,,,,3,4,,,,,,,,,1,,,,R2R3,Dutch
842846,The Netherlands,autochthonous origins,,,8,9,9,8,2,1,0,0,8,9,9,7,8,9,1,6,2,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
842922,"Netherlands Antilles, first or second generation","First generation non-Dutch, non-western origins",,Papiamento: spoken on Aruba,5,6,7,5,8,8,3,7,5,5,7,5,2,5,5,5,7,5,3,1,2,2,2,2,1,2,2,2,4,,,,,3,,,,,5,5,5,8,Papiamento,,Dutch,,Dutch,,Dutch,,English,,English,,9,9,9,9,Papiamento,1,3,3,6,"Netherlands Antilles, first or second generation",6,7,7,4,2,2,2,8,7,7,7,7,7,7,3,7,7,8,3,1,2,2,2,2,1,2,2,2,3,,,,,3,,,,,4,7,5,5,7,7,7,6,4,4,3,7,4,3,5,3,7,7,4,7,7,7,3,1,2,2,2,2,1,2,2,2,3,,,,,3,,,,,5,5,5,5,1,,,,R2R3,Other
843066,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,,3,6,7,7,7,6,3,5,5,5,7,8,7,5,8,5,7,5,3,2,2,2,2,2,1,2,2,2,,,,,,3,,,,,5,8,10,4,Dutch,,Dutch,,Dutch,,Dutch,,13,,13,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
843112,The Netherlands,autochthonous origins,,,5,5,6,7,5,5,5,5,5,5,5,6,5,5,6,7,5,7,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,1,,,,,Dutch,,13,,Dutch,,Dutch,,Dutch,,13,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Moeilijke niet te beantwoorden,,,R1,
843280,"Turkey, first or second generation","Second generation non-Dutch, non-western origins",,Turkish,6,6,6,6,7,8,9,8,8,7,7,6,6,10,9,8,8,8,5,2,2,2,2,2,2,2,2,2,,,,,,,,,,,7,7,8,8,Turkish,,Dutch,,Dutch,,Turkish,,Turkish,,Turkish,,10,10,10,10,Turks,10,10,10,10,"Turkey, first or second generation",6,6,6,6,7,7,7,6,7,6,7,7,7,8,7,7,7,7,5,2,2,2,2,2,2,2,2,2,,,,,,,,,,,7,7,0,0,5,6,6,6,6,6,6,6,7,7,6,7,7,7,7,7,7,7,5,2,2,2,2,2,2,2,2,2,,,,,,,,,,,7,7,0,0,1,,,,R2R3,Other
843292,The Netherlands,autochthonous origins,,Dutch,4,7,7,7,8,6,7,5,4,5,8,7,6,8,4,4,4,4,2,2,2,2,2,2,1,2,2,2,,,,,,2,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,10,9,10,10,,,,,,The Netherlands,2,5,7,5,8,6,6,5,2,2,7,7,7,8,7,6,7,4,2,2,2,2,2,2,1,1,2,2,,,,,,5,2,,,,,,,,3,7,6,5,7,5,5,5,2,3,8,7,7,8,5,5,4,4,2,2,2,2,2,2,1,1,2,2,,,,,,4,3,,,,,,,,1,,,,R2R3,Dutch
843319,The Netherlands,autochthonous origins,,,4,6,5,6,8,7,7,6,5,5,5,8,4,6,8,7,9,8,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,13,,9,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
843322,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,,2,2,7,3,8,7,5,5,2,5,2,0,3,5,5,9,2,5,5,1,1,2,1,2,2,2,1,1,2,2,,4,,,,1,1,,0,5,5,0,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,7,10,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
843374,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,,4,5,6,5,6,6,6,5,5,5,5,7,7,5,6,3,6,5,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,0,5,10,5,Dutch,,13,,Dutch,,Dutch,,Dutch,,Dutch,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
843804,"Netherlands Antilles, first or second generation","First generation non-Dutch, non-western origins",,English,0,5,6,4,8,7,6,8,2,3,6,9,6,7,7,7,9,7,1,1,2,2,2,1,1,2,2,2,3,,,,3,3,,,,,3,6,7,10,English,,Dutch,,Dutch,,Dutch,,English,,English,,9,10,10,10,Engels,8,9,8,8,"Netherlands Antilles, first or second generation",0,5,7,4,7,8,6,9,2,4,8,9,7,7,7,7,9,8,1,1,2,2,2,1,1,2,2,2,4,,,,4,5,,,,,5,8,5,10,1,6,7,4,7,7,7,9,4,4,7,9,7,7,7,6,7,7,1,1,1,2,2,1,1,2,2,2,4,1,,,4,4,,,,,5,8,5,10,1,,,,R2R3,Other
843832,"Netherlands Antilles, first or second generation","First generation non-Dutch, non-western origins",,Papiamento: spoken on Curaçao,0,0,5,0,10,10,10,10,0,0,0,0,0,0,10,10,10,10,3,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,,10,5,5,5,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Papiamento,,0,0,10,10,Papiamento,10,10,10,10,"Netherlands Antilles, first or second generation",0,0,0,0,10,10,10,10,0,0,0,0,0,5,10,10,10,10,3,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,,10,0,5,10,0,0,0,0,10,10,10,10,0,0,0,0,0,5,10,10,10,10,3,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,,10,10,5,10,1,,,,R2R3,Other
843887,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,,6,6,6,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,5,5,5,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
843988,,,,,3,2,4,5,8,8,6,5,5,5,1,3,2,2,8,8,8,8,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,"Other language, namely…",Zweeds,Dutch,,Dutch,,Dutch,,"Other language, namely…",Zweeds,"Other language, namely…",Zweeds,9,10,10,10,Zweeds,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
844021,The Netherlands,autochthonous origins,,Dutch,3,4,4,5,6,5,2,5,5,5,5,7,3,3,5,7,5,5,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,8,8,8,8,,,,,,The Netherlands,3,2,6,6,8,7,1,0,5,7,5,8,2,5,8,2,8,5,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,8,3,8,5,3,5,8,3,8,8,7,8,5,7,5,7,5,1,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Dutch
844033,The Netherlands,autochthonous origins,,,1,1,0,1,10,10,10,10,0,0,0,0,0,0,10,10,10,10,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
844161,"Other Western origin, first or second generation","First generation non-Dutch, western origins",,English,4,5,6,7,10,7,6,5,8,8,6,9,4,5,7,3,8,5,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,3,6,7,6,English,,Dutch,,Dutch,,Dutch,,English,,English,,9,10,10,10,Engels,10,10,10,10,"Other Western origin, first or second generation",6,7,6,5,9,8,8,5,5,5,7,9,4,5,6,5,7,5,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,8,8,3,3,3,6,5,8,7,6,5,5,5,4,8,3,5,7,1,7,5,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,8,8,3,1,,,,R2R3,Other
844198,"Other Western origin, first or second generation","First generation non-Dutch, western origins",,English,2,3,7,5,5,3,5,4,4,5,5,5,5,7,5,5,5,4,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,5,10,English,,Dutch,,Dutch,,Dutch,,13,,13,,3,7,7,7,Engels,10,10,10,10,"Other Western origin, first or second generation",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,7,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,5,5,5,1,,indianen afkomst,,R2R3,Other
844201,The Netherlands,autochthonous origins,,,2,4,6,6,8,7,7,4,3,3,6,7,6,6,6,4,7,6,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,English,,Dutch,,Dutch,,Dutch,,13,,10,10,10,10,Engels,8,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
844345,"Other non-Western origin, first or second generation","Second generation non-Dutch, non-western origins",,,3,4,5,6,7,9,8,7,5,3,5,7,5,5,8,6,8,9,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,6,5,10,10,Dutch,,Dutch,,Dutch,,Dutch,,13,,13,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
844363,"Other non-Western origin, first or second generation","Second generation non-Dutch, non-western origins",,Papiamento: spoken on Aruba,7,5,7,7,8,8,8,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,8,2,Dutch,,Dutch,,Dutch,,Papiamento,,Papiamento,,Dutch,,7,10,10,10,Papiamento,5,5,7,10,"Other non-Western origin, first or second generation",6,6,7,9,8,9,7,5,7,4,5,5,5,7,7,5,8,0,2,2,2,2,2,1,2,2,2,2,,,,,3,,,,,,0,4,9,2,7,7,7,9,8,7,7,7,7,7,5,5,5,7,7,7,7,7,2,2,2,2,2,1,2,2,2,2,,,,,2,,,,,,0,9,9,9,1,,,,R2R3,Other
844400,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,,7,7,6,8,7,8,7,8,8,7,8,7,8,7,7,9,7,7,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,7,10,9,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,9,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
844497,,,,,5,3,3,6,8,5,5,3,4,3,6,8,5,4,6,3,5,6,4,2,1,2,2,2,1,2,2,2,,3,,,,2,,,,,,,,,Dutch,,Dutch,,Dutch,,"Other language, namely…",portugees,"Other language, namely…",Portugees,Frisian,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
844537,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,,3,3,7,8,7,7,2,4,10,7,5,2,5,0,7,2,9,0,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,7,2,10,0,Dutch,,Dutch,,Dutch,,Dutch,,13,,13,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
844628,The Netherlands,autochthonous origins,,Dutch,2,4,4,5,6,5,5,5,5,5,6,8,5,3,3,6,4,3,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,10,10,10,10,,,,,,The Netherlands,3,3,5,5,8,7,4,5,7,5,5,7,4,5,5,2,3,5,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,5,6,8,7,8,7,5,5,7,8,7,8,5,4,6,2,5,2,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Dutch
844647,The Netherlands,autochthonous origins,,Dutch,4,4,4,5,5,6,5,5,5,5,5,8,6,6,5,3,5,5,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,"Other language, namely…",twents,"Other language, namely…",twents,"Other language, namely…",twents,8,9,8,9,,,,,,The Netherlands,7,7,7,7,5,5,3,8,7,6,6,8,6,6,5,3,6,8,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,6,6,6,6,5,4,3,7,7,6,6,8,6,6,5,3,5,5,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Dutch
844686,"Indonesia, first or second generation","Second generation non-Dutch, western origins",Autochthonous,,5,5,5,5,7,7,7,7,4,4,5,6,4,4,7,5,7,7,3,1,1,2,1,2,1,2,2,2,4,3,,3,,3,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,6,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
844692,"Suriname, first or second generation","First generation non-Dutch, non-western origins",,,3,2,4,6,9,8,8,7,5,6,4,6,2,5,7,8,8,6,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,5,5,5,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,8,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
844696,The Netherlands,autochthonous origins,,,1,5,5,5,6,5,5,5,5,5,6,4,6,6,5,7,4,4,3,2,2,2,2,2,1,2,2,2,,,,,,3,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,13,,13,,9,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
845037,"Morocco, first or second generation","First generation non-Dutch, non-western origins",,,2,4,6,2,8,6,4,8,2,5,8,4,6,0,4,9,4,10,3,1,1,1,1,1,2,2,2,2,3,6,5,4,6,,,,,,7,4,4,6,Berber,,Dutch,,Berber,,Berber,,13,,13,,3,5,3,4,Berbers,9,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
845071,The Netherlands,autochthonous origins,,Dutch,5,0,0,0,10,10,10,10,5,5,5,7,0,0,10,10,10,10,5,2,2,1,2,2,1,2,2,2,,,3,,,3,,,,,,,,,Dutch,,13,,Dutch,,Dutch,,Dutch,,Dutch,,8,8,8,8,,,,,,The Netherlands,5,5,5,5,10,10,10,5,5,5,2,5,5,5,10,10,10,10,5,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,5,5,5,5,10,10,10,10,5,5,2,5,0,5,10,10,10,10,5,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Dutch
845214,The Netherlands,autochthonous origins,,Dutch,6,6,6,6,8,8,7,7,6,6,7,7,7,7,7,7,7,7,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,10,10,10,10,,,,,,The Netherlands,7,7,7,7,4,4,4,3,5,5,8,9,8,8,4,4,4,4,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,7,7,7,7,4,4,4,4,5,5,8,8,8,8,4,4,4,4,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Dutch
845288,"Other non-Western origin, first or second generation","Second generation non-Dutch, non-western origins",,,3,5,6,6,8,4,6,6,5,5,5,1,3,5,6,8,7,5,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,5,5,5,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,8,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
845303,"Suriname, first or second generation","First generation non-Dutch, non-western origins",,,5,5,6,6,7,7,7,5,5,6,7,6,6,6,5,8,6,6,4,2,2,2,2,2,1,2,2,2,,,,,,4,,,,3,5,5,5,7,Dutch,,Dutch,,"Other language, namely…",surinaams,Dutch,,"Other language, namely…",surinaams,13,,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,mijn mening,,,R1,
